x y u_11 u_12 u_13 u_21 u_22 u_23 u_31 u_32 u_33
43 146 -0.020872 0.986629 0.161628 -0.535154 0.125527 -0.835378 -0.844499 -0.10394 0.525374
91 4 -0.953176 -0.302249 -0.01031 0.014629 -0.012046 -0.999819 0.302069 -0.953153 0.015901
72 91 0.138297 -0.224197 -0.964678 0.98973 0.066996 0.126311 0.03632 -0.97224 0.231144
56 76 -0.472842 0.629592 -0.616469 -0.871593 -0.436965 0.222245 -0.129456 0.642388 0.755363
171 189 -0.288905 0.910347 0.296318 -0.80915 -0.3976 0.432653 0.511693 -0.11477 0.851468
198 160 0.327157 -0.228175 0.917008 0.847779 0.499534 -0.178161 -0.417422 0.835703 0.356868
163 98 -0.794296 0.410974 0.44744 -0.143593 0.588633 -0.79554 -0.590321 -0.69615 -0.40853
124 137 -0.345312 0.934619 0.085129 -0.781479 -0.336582 0.525363 0.519674 0.114894 0.846602
84 76 -0.19469 0.929139 -0.314319 -0.979431 -0.166827 0.113508 0.053027 0.329951 0.942506
178 106 0.75975 0.640792 0.110333 -0.614709 0.763143 -0.19936 -0.211951 0.08364 0.973691
129 83 -0.36622 0.543599 -0.755234 -0.08309 -0.827482 -0.55531 -0.926815 -0.14061 0.348207
105 30 -0.52432 0.28931 0.800866 -0.089232 0.916671 -0.389559 -0.846836 -0.275713 -0.454806
207 96 -0.10894 -0.900524 -0.420943 0.536212 0.303348 -0.787687 0.837026 -0.311529 0.449821
51 35 0.406348 -0.804008 -0.434118 0.911989 0.386114 0.138538 0.05624 -0.452204 0.890136
52 191 0.344249 -0.896181 0.279914 -0.428403 0.11536 0.896191 -0.835447 -0.428428 -0.344214
184 84 -0.52799 -0.843459 -0.098999 -0.043519 -0.089541 0.995029 -0.848139 0.529677 0.010573
116 27 0.298377 0.943101 0.146756 -0.904207 0.230075 0.359828 0.305589 -0.240061 0.9214
30 142 0.307657 0.739799 -0.598361 -0.942548 0.323047 -0.085193 0.130265 0.590198 0.796675
27 44 0.512661 -0.83286 0.20862 -0.298124 0.055189 0.952925 -0.805174 -0.550728 -0.220009
64 203 0.908447 -0.11599 -0.401601 0.332467 0.782814 0.525981 0.253384 -0.611343 0.749703
205 154 -0.80865 -0.31413 -0.497395 -0.013787 -0.835146 0.549863 -0.588131 0.451502 0.671003
92 91 -0.46903 0.81694 -0.335591 -0.840296 -0.529751 -0.115176 -0.271872 0.227981 0.934937
59 68 0.468937 -0.616523 0.632454 0.873455 0.217453 -0.435652 0.131058 0.756713 0.640474
119 90 -0.368505 0.541437 -0.755678 -0.080771 -0.828459 -0.554194 -0.926111 -0.143186 0.349023
202 129 -0.801048 -0.16044 -0.576696 0.574165 0.066527 -0.816027 0.169289 -0.984807 0.038827
142 154 -0.124346 0.289478 -0.949072 0.986421 -0.067385 -0.149796 -0.107326 -0.954806 -0.27717
112 151 0.345715 -0.082557 -0.934696 0.78152 -0.525988 0.335514 -0.519335 -0.84648 -0.117321
199 159 0.327771 -0.227587 0.916935 0.847121 0.500491 -0.178591 -0.418273 0.835292 0.35684
85 56 0.916999 0.364476 0.16211 -0.077321 -0.236303 0.968596 0.391347 -0.900726 -0.188503
110 9 0.980105 0.191443 0.052559 -0.057647 0.021083 0.998113 0.189966 -0.98127 0.031708
167 28 -0.742444 0.556513 -0.372942 -0.634579 -0.405823 0.657729 0.214686 0.725016 0.654412
211 102 0.901901 0.417754 -0.109796 -0.301467 0.790822 0.532653 0.309354 -0.447301 0.83918
174 71 0.921558 0.388007 -0.013491 -0.364891 0.87747 0.311289 0.132621 -0.281947 0.95022
198 100 -0.902028 0.108759 -0.417756 0.30146 -0.533994 -0.789919 -0.30899 -0.838466 0.448886
194 182 -0.57536 0.711465 -0.403462 -0.092024 -0.546465 -0.83241 -0.812713 -0.441796 0.379884
90 183 -0.291909 0.55109 -0.781718 -0.956437 -0.163884 0.241611 0.005029 0.818198 0.574914
209 149 0.497657 0.808083 -0.31518 -0.550337 0.013308 -0.834832 -0.670424 0.588922 0.451344
74 99 -0.919716 -0.321828 -0.224832 0.220809 0.049469 -0.974061 0.324603 -0.945505 0.025567
40 75 -0.142626 0.945642 -0.292264 -0.989772 -0.137165 0.039206 -0.003013 0.294867 0.955533
129 184 0.663599 -0.051041 -0.746346 0.139289 0.988651 0.056228 0.735013 -0.141272 0.663177
103 223 0.289955 -0.148115 0.945496 0.849717 0.494443 -0.183116 -0.440379 0.856496 0.269225
183 37 0.067349 -0.997288 0.029648 -0.21764 0.014315 0.975923 -0.973705 -0.072178 -0.216082
156 96 0.434142 -0.507001 -0.744627 0.852278 -0.036575 0.521809 -0.291793 -0.861169 0.416227
63 175 0.142458 0.943043 0.300621 -0.914998 0.009638 0.403348 0.377477 -0.332524 0.864255
131 213 0.885181 0.054522 0.462038 -0.428344 0.48314 0.763612 -0.181596 -0.873847 0.451012
126 31 0.930349 0.119889 0.346527 -0.301497 -0.287779 0.909 0.208699 -0.950164 -0.231584
40 44 0.662712 0.603413 -0.443515 -0.566362 0.791319 0.230329 0.489951 0.098534 0.866162
216 153 0.319906 -0.82587 -0.464326 0.776056 -0.052724 0.628455 -0.54351 -0.561389 0.624052
63 177 0.141798 0.942993 0.301089 -0.914991 0.008785 0.403384 0.377743 -0.33269 0.864075
83 179 0.779664 -0.553731 0.292423 -0.242109 0.164112 0.956267 -0.577508 -0.816361 -0.006115
78 192 -0.289193 0.550066 -0.783442 -0.957274 -0.164084 0.23814 0.002428 0.818853 0.574004
196 107 0.416135 0.108516 -0.902795 0.790858 -0.53322 0.300391 -0.448812 -0.838974 -0.307722
77 179 -0.290159 0.551881 -0.781809 -0.956972 -0.163115 0.240018 0.004928 0.817818 0.575456
119 105 -0.880137 -0.258194 -0.398364 0.438361 -0.119959 -0.890757 0.182202 -0.958617 0.218763
218 114 0.108631 -0.902509 0.416746 -0.533822 0.300703 0.790325 -0.838593 -0.308321 -0.449108
56 68 0.469997 -0.616434 0.631758 0.872896 0.21839 -0.436303 0.130981 0.756517 0.640717
33 177 0.111459 0.968808 0.221355 -0.70282 -0.080629 0.706781 0.702582 -0.234349 0.671902
169 144 -0.788438 -0.426302 -0.443437 0.581344 -0.280821 -0.763662 0.201033 -0.859885 0.469232
59 61 -0.635526 0.615983 -0.465476 0.435279 -0.212099 -0.874957 -0.637688 -0.758667 -0.133329
143 128 0.901223 0.176953 -0.395585 -0.432321 0.430322 -0.792416 0.030011 0.885159 0.464315
57 79 0.449333 -0.853168 -0.264984 0.84346 0.502873 -0.188913 0.294436 -0.138651 0.945556
6 79 -0.785284 0.19245 -0.588468 0.600892 0.007849 -0.799292 -0.149202 -0.981274 -0.121803
165 115 -0.794208 0.408761 0.449612 -0.145069 0.590982 -0.793531 -0.59008 -0.695453 -0.410062
77 172 0.647189 -0.600483 0.469631 -0.51119 0.115191 0.851716 -0.565555 -0.79129 -0.232413
127 113 -0.879959 -0.2576 -0.399142 0.438929 -0.119517 -0.890537 0.181699 -0.958832 0.218238
155 95 0.433254 -0.50776 -0.744626 0.852761 -0.036455 0.521029 -0.291706 -0.860726 0.417205
115 80 -0.087187 0.382063 -0.920012 0.984857 -0.105863 -0.137294 -0.14985 -0.918055 -0.367048
177 42 -0.026514 0.998244 0.053054 -0.983694 -0.035497 0.176314 0.17789 -0.04752 0.982898
152 173 0.883238 0.170646 -0.436778 -0.45946 0.501207 -0.733269 0.093789 0.848333 0.52109
53 78 -0.141064 0.944891 -0.295436 -0.99 -0.135237 0.040213 -0.001958 0.298161 0.954511
13 127 -0.250615 0.955302 -0.156824 -0.408234 -0.251178 -0.877628 -0.877816 -0.155933 0.45293
196 163 0.326914 -0.228952 0.916899 0.848143 0.499054 -0.177781 -0.416875 0.835777 0.357334
180 170 -0.593872 -0.390842 -0.703249 -0.096506 -0.833162 0.54454 -0.798755 0.391251 0.457073
57 193 0.34341 -0.8971 0.278008 -0.428228 0.113887 0.896461 -0.83588 -0.426902 -0.34505
116 13 -0.675557 -0.453854 -0.581067 0.728654 -0.290559 -0.620191 0.112643 -0.842372 0.526993
92 13 0.63594 0.418563 -0.648372 0.718789 -0.015395 0.695061 0.280949 -0.908055 -0.310644
90 104 -0.194727 0.888983 -0.414477 -0.626049 -0.437943 -0.645189 -0.755081 0.133842 0.641825
207 167 0.076834 -0.870463 -0.486195 0.584569 0.434361 -0.685284 0.807706 -0.231567 0.542207
70 215 0.55322 -0.260596 -0.791232 0.832094 0.127308 0.539842 -0.039938 -0.957006 0.287257
30 87 -0.801571 0.233364 -0.550479 -0.353011 -0.9278 0.12071 -0.482565 0.291083 0.826076
155 157 0.852589 0.356075 0.382499 -0.455591 0.865 0.210267 -0.255992 -0.353533 0.899711
121 31 -0.930826 0.119659 -0.345333 0.300536 -0.287117 -0.909523 -0.207976 -0.950396 0.231285
86 80 0.314882 0.929159 -0.193652 -0.111995 -0.166226 -0.979704 -0.942511 0.330175 0.051718
119 15 0.453 -0.677345 -0.57965 0.286322 0.72628 -0.624924 0.844284 0.117128 0.522947
161 38 0.377043 0.550424 -0.744895 -0.662345 -0.401934 -0.632252 -0.647411 0.731769 0.21303
60 77 0.258641 0.452701 0.853313 0.189359 0.842499 -0.504339 -0.947243 0.292006 0.13217
113 195 0.26159 0.055328 -0.963589 0.746327 0.621462 0.238292 0.612022 -0.781491 0.121265
220 106 0.108593 -0.902337 0.417118 -0.53432 0.300877 0.789929 -0.838283 -0.308658 -0.449453
80 9 -0.158153 0.964669 0.210733 -0.981805 -0.13091 -0.137573 -0.105125 -0.228649 0.96781
84 64 0.16518 0.377542 -0.91113 0.969847 -0.230045 0.080499 -0.179209 -0.896971 -0.404157
63 110 -0.919323 -0.32067 -0.228086 0.223804 0.050693 -0.973311 0.323671 -0.945835 0.025168
56 40 0.489417 -0.36517 -0.79191 0.785838 -0.20902 0.582039 -0.378075 -0.907171 0.184664
29 151 0.188468 -0.677504 -0.710952 0.972889 0.227653 0.040973 0.134096 -0.699402 0.702034
72 22 0.244433 0.258533 -0.93456 0.878369 0.349242 0.326346 0.410778 -0.900657 -0.141723
79 165 0.647985 -0.602145 0.466409 -0.507892 0.114739 0.853744 -0.567595 -0.7901 -0.231471
105 11 -0.304037 -0.952629 0.007763 -0.011318 0.011761 0.999865 -0.952595 0.303908 -0.014357
70 82 0.13894 -0.226151 -0.964123 0.989656 0.067021 0.126893 0.035927 -0.971786 0.233121
177 112 0.637736 -0.762205 0.111051 0.765522 0.611209 -0.201036 0.085358 0.21323 0.97326
196 57 0.741439 0.256729 -0.619972 -0.091472 0.953966 0.285611 0.664762 -0.155047 0.73079
191 183 -0.573328 0.71491 -0.400257 -0.095139 -0.543306 -0.834122 -0.813789 -0.440143 0.379502
206 92 0.108222 -0.901818 0.418343 -0.53372 0.30233 0.789773 -0.838709 -0.30875 -0.448598
192 170 -0.583222 0.396649 0.708888 -0.096364 0.832729 -0.545225 -0.806579 -0.386304 -0.447444
102 98 0.414919 -0.194465 -0.888835 0.644735 -0.626449 0.43803 -0.642005 -0.754807 -0.134547
83 43 0.241211 0.258824 -0.935319 0.876508 0.355648 0.324436 0.416623 -0.898065 -0.141064
80 58 0.372454 0.913377 -0.164332 -0.233135 -0.07931 -0.969205 -0.898298 0.399299 0.183402
178 155 0.746591 0.544831 -0.381783 -0.604438 0.315731 -0.731419 -0.277957 0.776834 0.565036
144 107 0.197547 0.13591 -0.97082 0.873171 0.425768 0.237271 0.445593 -0.894573 -0.034557
131 145 -0.813198 0.401912 -0.420919 -0.581399 -0.528058 0.618977 0.026499 0.748077 0.663083
183 166 -0.597403 -0.38774 -0.701977 -0.098276 -0.833347 0.543938 -0.795902 0.393931 0.459738
131 179 0.640662 -0.084388 0.763168 -0.765061 -0.154523 0.625154 0.065159 -0.984375 -0.163565
93 181 0.779524 -0.554161 0.291978 -0.241406 0.164338 0.956406 -0.577988 -0.816025 -0.005676
162 203 -0.661397 0.651864 -0.370978 0.085751 -0.425648 -0.900813 -0.745121 -0.627611 0.225625
183 36 0.067288 -0.997297 0.02947 -0.2178 0.014141 0.97589 -0.973675 -0.072083 -0.216257
197 173 0.988553 -0.123218 -0.087109 -0.013373 0.503493 -0.863898 0.150302 0.855166 0.496074
55 37 -0.790002 -0.3673 -0.490905 0.584115 -0.207598 -0.784672 0.186299 -0.90664 0.378549
128 80 -0.366215 0.543754 -0.755125 -0.082865 -0.827335 -0.555563 -0.926836 -0.14088 0.34804
118 45 0.148668 -0.985246 -0.084801 -0.230063 -0.11786 0.966011 -0.961754 -0.124105 -0.244189
182 184 0.714937 0.573502 -0.399956 -0.542386 0.093917 -0.834863 -0.441231 0.813802 0.378202
186 57 0.742895 0.25727 -0.617997 -0.0901 0.953238 0.288489 0.663318 -0.158643 0.731324
174 198 0.378195 0.858942 -0.34523 -0.652794 -0.016979 -0.757347 -0.656384 0.511783 0.554292
138 98 0.763592 -0.474396 0.438037 -0.513891 -0.035737 0.857105 -0.390957 -0.879593 -0.271067
156 69 0.812364 0.292894 -0.504266 -0.198436 0.951952 0.233249 0.548357 -0.089421 0.83145
134 169 -0.293773 -0.461511 -0.837077 -0.08296 -0.860119 0.503308 -0.952272 0.217296 0.214384
133 50 -0.092465 -0.994112 -0.056506 0.795208 -0.039578 -0.605046 0.59925 -0.100878 0.794178
101 217 0.052346 0.844219 -0.533422 -0.597501 -0.401523 -0.694106 -0.800167 0.355054 0.4834
11 120 0.162847 -0.9866 -0.009212 0.565885 0.10106 -0.818263 0.808255 0.128038 0.574764
42 93 0.401123 0.215992 -0.890196 0.348286 0.862854 0.366293 0.847234 -0.456975 0.270881
49 67 -0.470343 0.628922 -0.619049 -0.872787 -0.435231 0.22095 -0.130481 0.644236 0.753622
138 35 0.932739 0.119615 0.340171 -0.295654 -0.286405 0.911343 0.206434 -0.950611 -0.231758
63 211 0.795456 -0.259099 0.547833 -0.532213 0.133694 0.835985 -0.289854 -0.956551 -0.03155
131 135 -0.8734 0.480677 0.07826 -0.024639 0.116877 -0.992837 -0.486392 -0.869073 -0.090219
93 82 0.3211 -0.938302 -0.128396 0.484417 0.279223 -0.829082 0.813789 0.20402 0.544169
154 72 -0.295818 0.812508 -0.502296 -0.950899 -0.200316 0.235976 0.09112 0.547437 0.831871
150 114 -0.108563 0.024058 -0.993793 0.718881 -0.688583 -0.095197 -0.68661 -0.724761 0.057438
10 83 -0.589593 0.784159 -0.193588 -0.798596 -0.601841 -0.005647 -0.120936 0.151267 0.981066
196 150 0.377969 -0.543573 -0.749447 0.733226 -0.318493 0.600787 -0.565262 -0.776588 0.278181
197 166 -0.227932 -0.917259 -0.326626 0.500916 0.177194 -0.847155 0.834949 -0.356705 0.419089
162 36 0.376986 0.550167 -0.745113 -0.662451 -0.402089 -0.632045 -0.647336 0.731878 0.212883
182 167 -0.594306 -0.390107 -0.703291 -0.0981 -0.832786 0.544833 -0.798238 0.392787 0.456655
98 101 -0.194319 0.888726 -0.415219 -0.626445 -0.43816 -0.644656 -0.754856 0.134843 0.641881
50 36 0.443532 0.669064 -0.596349 -0.223045 -0.562044 -0.796463 -0.868062 0.486274 -0.100053
78 84 0.136879 -0.229054 -0.963736 0.98989 0.068353 0.124346 0.037393 -0.97101 0.236087
63 25 0.489339 -0.368871 -0.79024 0.785541 -0.207132 0.583114 -0.37878 -0.906109 0.1884
41 174 -0.994941 0.086797 0.050642 -0.036138 0.161207 -0.986256 -0.093767 -0.983097 -0.157254
80 204 -0.489733 -0.333432 -0.805588 0.83426 -0.447695 -0.321855 -0.253344 -0.829691 0.497425
151 103 0.434479 -0.506296 -0.744912 0.852674 -0.035217 0.521256 -0.290137 -0.861647 0.416393
154 57 -0.948158 0.292384 -0.124538 0.095964 -0.110167 -0.989269 -0.302966 -0.949934 0.076397
31 147 0.306767 0.738987 -0.599805 -0.94286 0.322115 -0.085354 0.130127 0.591724 0.795568
146 20 0.862209 0.497121 -0.09732 -0.463006 0.851331 0.246705 0.205497 -0.167651 0.964187
62 40 0.404945 0.170773 -0.898252 0.845615 0.30373 0.438957 0.34779 -0.937328 -0.021413
80 115 -0.920074 -0.320621 -0.22509 0.221553 0.047987 -0.973967 0.323076 -0.945991 0.026883
119 37 -0.930229 0.118422 -0.347354 0.302632 -0.287878 -0.908593 -0.207592 -0.950316 0.231948
121 118 -0.880026 -0.258688 -0.398295 0.438117 -0.118437 -0.89108 0.18334 -0.958673 0.217562
210 97 0.90173 0.41844 -0.10858 -0.302613 0.790337 0.532721 0.308732 -0.447515 0.839296
184 173 -0.581296 -0.399739 -0.708734 -0.092696 -0.832806 0.545745 -0.808397 0.382937 0.447053
136 188 0.903699 0.285307 -0.319265 -0.397008 0.27904 -0.87437 -0.160383 0.916913 0.365439
115 191 0.262714 0.054539 -0.963326 0.74699 0.620457 0.238846 0.610732 -0.782343 0.122255
63 134 -0.019978 -0.091437 -0.99561 0.959995 -0.279945 0.006446 -0.279305 -0.955653 0.093367
49 190 0.345335 -0.896419 0.277811 -0.425524 0.114285 0.897703 -0.836468 -0.428221 -0.341973
159 149 0.851968 0.356762 0.383245 -0.456693 0.864334 0.210618 -0.25611 -0.354463 0.899309
107 13 0.382177 0.182974 -0.90579 0.861284 0.284665 0.420899 0.334862 -0.941006 -0.048799
157 48 0.292871 -0.948187 0.123157 -0.110369 0.09442 0.989392 -0.949763 -0.30336 -0.077001
209 115 0.415762 0.109169 -0.902894 0.791117 -0.533161 0.2998 -0.448668 -0.838934 -0.308038
93 205 0.724675 -0.012298 0.688979 0.61059 0.474917 -0.633744 -0.319415 0.879948 0.351668
204 99 -0.10825 -0.900785 -0.420562 0.536182 0.303357 -0.787705 0.837138 -0.310766 0.45014
52 30 0.790371 0.489407 0.368501 -0.583133 0.785393 0.207637 -0.187802 -0.378997 0.906142
95 78 0.939034 0.126899 0.319549 -0.275993 0.832465 0.480446 -0.205048 -0.539351 0.816737
47 173 -0.994891 0.087339 0.050673 -0.036115 0.160837 -0.986319 -0.094293 -0.983109 -0.156859
122 124 -0.126829 -0.099203 -0.986951 -0.466314 -0.872219 0.147592 -0.875483 0.478945 0.064362
113 33 -0.525242 0.287113 0.801051 -0.089091 0.917636 -0.387311 -0.846282 -0.274794 -0.456396
108 136 0.344661 -0.08479 -0.93488 0.781634 -0.525627 0.335829 -0.51988 -0.846479 -0.114887
49 89 -0.26745 0.922149 0.279499 -0.519466 0.106319 -0.847849 -0.811558 -0.371944 0.450584
52 111 -0.899504 0.30967 -0.308216 0.25159 -0.209626 -0.944859 -0.357205 -0.927448 0.110649
79 187 0.779545 -0.553869 0.292484 -0.241898 0.164516 0.956252 -0.577757 -0.816186 -0.005737
79 184 0.779652 -0.553564 0.292772 -0.242049 0.164799 0.956165 -0.577548 -0.816337 -0.005508
157 109 -0.450777 -0.79296 -0.409877 0.793347 -0.145421 -0.591158 0.40917 -0.591651 0.694645
100 136 -0.138486 -0.324238 -0.935785 0.546659 -0.812934 0.200759 -0.825825 -0.48375 0.289818
22 148 -0.208179 -0.06205 -0.976119 0.768492 -0.627734 -0.123993 -0.605051 -0.77595 0.178366
83 99 0.920136 0.224323 0.320981 -0.220389 0.974178 -0.049045 -0.323695 -0.025612 0.945815
184 165 -0.593997 -0.389764 -0.703749 -0.099435 -0.832516 0.545004 -0.798307 0.393694 0.455741
21 64 -0.820177 -0.550576 -0.15551 0.223385 -0.057941 -0.973004 0.526706 -0.832767 0.170519
179 51 -0.200419 0.884442 -0.421412 -0.974649 -0.13632 0.177436 0.099486 0.446295 0.889338
115 147 0.34611 -0.082466 -0.934558 0.781796 -0.52534 0.335887 -0.518659 -0.84689 -0.117353
60 70 0.468242 -0.617023 0.63248 0.8739 0.217604 -0.434684 0.130581 0.756261 0.641105
51 118 -0.898823 0.311131 -0.308728 0.251804 -0.209999 -0.94472 -0.358764 -0.926876 0.110408
127 158 0.949071 0.289624 -0.124038 0.150223 -0.069919 0.986174 0.27695 -0.954586 -0.109853
94 139 0.081783 0.988206 0.129464 -0.719315 -0.03139 0.693974 0.689865 -0.149879 0.708253
109 218 0.14783 0.945165 -0.291221 -0.497381 -0.183463 -0.847911 -0.854845 0.270194 0.442985
164 59 0.422593 0.882782 -0.205218 -0.180317 -0.140013 -0.973589 -0.888206 0.448433 0.10001
158 152 0.851201 0.358457 0.383362 -0.458409 0.863475 0.210438 -0.255588 -0.354865 0.899295
177 180 0.703523 -0.517427 0.487162 -0.615866 -0.101815 0.781245 -0.354637 -0.849648 -0.390294
64 134 0.173172 0.463149 -0.869196 0.978547 -0.180982 0.098509 -0.111691 -0.867606 -0.484535
189 66 0.842643 -0.529623 -0.097245 0.08586 -0.046142 0.995237 -0.53159 -0.846976 0.006594
146 149 0.851929 0.357 0.383107 -0.456881 0.864226 0.210646 -0.255891 -0.354488 0.899365
33 80 -0.802157 0.233737 -0.549465 -0.352066 -0.928373 0.119053 -0.482283 0.288947 0.826989
144 167 0.948494 0.292909 -0.120737 0.146726 -0.068414 0.9868 0.28078 -0.953694 -0.107852
64 167 -0.7567 -0.480615 -0.443185 0.489742 0.032344 -0.871267 0.433079 -0.876335 0.2109
85 89 0.815802 0.470331 -0.336539 -0.530617 0.840169 -0.112092 0.230031 0.270017 0.934971
19 173 -0.814533 0.538638 0.215417 0.038853 0.421154 -0.906158 -0.578815 -0.729725 -0.363968
33 74 -0.397012 -0.336289 -0.853981 0.81907 -0.549659 -0.164332 -0.414135 -0.764717 0.493662
173 134 -0.20866 0.815582 -0.539709 -0.910582 0.039323 0.411459 0.3568 0.577302 0.734447
75 47 -0.89841 0.170553 -0.404685 0.438597 0.301853 -0.846472 -0.022212 -0.937975 -0.345997
87 116 0.919352 -0.32112 0.227329 -0.224114 0.047473 0.973406 -0.323374 -0.945845 -0.028324
18 64 0.103133 -0.126157 -0.986634 0.898716 0.436874 0.038081 0.426231 -0.890632 0.158437
170 197 -0.6595 0.651368 -0.375229 0.086222 -0.430321 -0.898536 -0.74675 -0.624942 0.227635
35 37 0.513564 -0.833746 0.202776 -0.294797 0.050499 0.954223 -0.805826 -0.549833 -0.219849
92 4 -0.301612 -0.011573 -0.953358 -0.013051 -0.999783 0.016264 -0.953343 0.017346 0.301397
112 194 0.262221 0.05508 -0.963432 0.745773 0.622033 0.238546 0.612425 -0.781054 0.122023
183 130 -0.20567 0.8181 -0.537033 -0.91227 0.038353 0.4078 0.354221 0.57379 0.738439
30 91 0.696069 0.507016 -0.508348 0.510853 0.147776 0.846861 0.504498 -0.84919 -0.156148
187 91 0.759973 0.640684 0.109402 -0.615052 0.76329 -0.197739 -0.210204 0.082976 0.974127
125 171 -0.976419 0.088831 -0.196815 -0.199525 -0.719772 0.664908 -0.082599 0.688502 0.720511
72 156 0.647809 -0.602273 0.466478 -0.508859 0.113601 0.853323 -0.566939 -0.790161 -0.232879
199 164 0.326634 -0.227512 0.917359 0.847474 0.500218 -0.177692 -0.418451 0.835475 0.356197
175 180 -0.514731 0.48683 0.705724 -0.102551 0.782278 -0.614428 -0.851202 -0.388636 -0.352736
100 219 0.053636 0.843964 -0.533694 -0.59657 -0.401527 -0.694906 -0.800779 0.355659 0.481939
27 182 0.56007 0.312297 -0.767329 -0.389732 0.916654 0.088609 0.73105 0.249426 0.635101
55 78 0.259429 0.452207 0.853345 0.188754 0.842834 -0.503992 -0.947142 0.291816 0.133293
96 192 0.779172 -0.554447 0.292377 -0.243267 0.162408 0.956264 -0.577685 -0.816217 -0.008336
211 87 0.899141 0.424152 -0.107974 -0.307651 0.787892 0.533443 0.311353 -0.446405 0.838916
135 89 0.752666 -0.49194 0.437598 -0.518476 -0.033195 0.854435 -0.405807 -0.870012 -0.280032
39 156 -0.675452 -0.191991 -0.711967 0.230599 -0.972086 0.043387 -0.700432 -0.134873 0.700858
89 152 0.08093 0.988555 0.127325 -0.718172 -0.030742 0.695188 0.691146 -0.147703 0.707458
96 94 -0.194076 0.888886 -0.414988 -0.626317 -0.437867 -0.644982 -0.755026 0.134735 0.641703
70 209 -0.257953 -0.550089 -0.794267 0.13136 -0.834416 0.535241 -0.957194 0.03374 0.2875
27 151 0.188228 -0.678475 -0.710081 0.972846 0.228027 0.040012 0.134775 -0.698331 0.702972
48 82 0.922779 0.269283 0.275644 0.102575 0.51786 -0.849293 -0.371445 0.811969 0.450246
